timestamp (CST)	stage (ft)
2016-09-25 04:15:11-05	2.82
2016-09-25 04:30:06-05	2.9
2016-09-25 04:45:00-05	3.0
2016-09-25 05:00:10-05	3.11
2016-09-25 05:15:05-05	3.21
2016-09-25 05:30:01-05	3.31
2016-09-25 05:45:12-05	3.42
2016-09-25 06:00:08-05	3.52
2016-09-25 06:15:02-05	3.61
2016-09-25 06:30:12-05	3.68
2016-09-25 06:45:08-05	3.79
2016-09-25 07:00:03-05	3.88
2016-09-25 07:15:13-05	3.95
2016-09-25 07:30:07-05	4.0
2016-09-25 07:45:03-05	4.05
2016-09-25 08:00:13-05	4.1
2016-09-25 08:15:08-05	4.15
2016-09-25 08:30:03-05	4.19
2016-09-25 08:45:13-05	4.21
2016-09-25 09:00:08-05	4.27
2016-09-25 09:15:03-05	4.27
2016-09-25 09:30:14-05	4.32
2016-09-25 09:45:09-05	4.35
2016-09-25 10:00:04-05	4.37
2016-09-25 10:15:14-05	4.39
2016-09-25 10:30:09-05	4.41
2016-09-25 10:45:04-05	4.42
2016-09-25 11:00:14-05	4.42
2016-09-25 11:15:09-05	4.43
2016-09-25 11:30:05-05	4.42
2016-09-25 11:45:00-05	4.4
2016-09-25 12:00:10-05	4.38
2016-09-25 12:15:05-05	4.35
2016-09-25 12:30:15-05	4.34
2016-09-25 12:45:11-05	4.32
2016-09-25 13:00:06-05	4.32
2016-09-25 13:15:01-05	4.29
2016-09-25 13:30:12-05	4.27
2016-09-25 13:45:07-05	4.21
2016-09-25 14:00:02-05	4.16
2016-09-25 14:15:12-05	4.13
2016-09-25 14:30:07-05	4.12
2016-09-25 14:45:02-05	4.08
2016-09-25 15:00:12-05	4.05
2016-09-25 15:15:07-05	4.0
2016-09-25 15:30:02-05	3.97
2016-09-25 15:45:12-05	3.9
2016-09-25 16:00:12-05	3.89
2016-09-25 16:15:07-05	3.87
2016-09-25 16:30:02-05	3.86
2016-09-25 16:45:13-05	3.81
2016-09-25 17:00:09-05	3.78
2016-09-25 17:15:04-05	3.75
2016-09-25 17:30:14-05	3.73
2016-09-25 17:45:09-05	3.69
2016-09-25 18:00:04-05	3.66
2016-09-25 18:15:14-05	3.64
2016-09-25 18:30:09-05	3.62
2016-09-25 18:45:04-05	3.6
2016-09-25 19:00:14-05	3.57
2016-09-25 19:15:09-05	3.52
2016-09-25 19:30:04-05	3.49
2016-09-25 19:45:15-05	3.47
2016-09-25 20:00:10-05	3.44
2016-09-25 20:15:04-05	3.4
2016-09-25 20:30:14-05	3.39
2016-09-25 20:45:10-05	3.38
2016-09-25 21:00:06-05	3.37
2016-09-25 21:15:01-05	3.36
2016-09-25 21:30:11-05	3.34
2016-09-25 21:45:05-05	3.33
2016-09-25 22:00:00-05	3.31
2016-09-25 22:15:10-05	3.3
2016-09-25 22:30:06-05	3.29
2016-09-25 22:45:01-05	3.28
2016-09-25 23:00:12-05	3.27
2016-09-25 23:15:07-05	3.26
2016-09-25 23:30:01-05	3.25
2016-09-25 23:45:11-05	3.23
2016-09-26 00:00:07-05	3.2
2016-09-26 00:15:01-05	3.17
2016-09-26 00:30:11-05	3.16
2016-09-26 00:45:06-05	3.12
2016-09-26 01:00:01-05	3.11
2016-09-26 01:15:11-05	3.11
2016-09-26 01:30:06-05	3.09
2016-09-26 01:45:01-05	3.08
2016-09-26 02:00:11-05	3.07
2016-09-26 02:15:06-05	3.06
2016-09-26 02:30:01-05	3.05
2016-09-26 02:45:12-05	3.04
2016-09-26 03:00:06-05	3.03
2016-09-26 03:15:01-05	3.03
2016-09-26 03:30:11-05	3.02
2016-09-26 03:45:06-05	3.01
2016-09-26 04:00:01-05	2.99
2016-09-26 04:15:12-05	2.97
2016-09-26 04:30:08-05	2.95
2016-09-26 04:45:03-05	2.95
2016-09-26 05:00:14-05	2.94
2016-09-26 05:15:10-05	2.92
2016-09-26 05:30:04-05	2.91
2016-09-26 05:45:15-05	2.88
2016-09-26 06:00:09-05	2.88
2016-09-26 06:15:04-05	2.88
2016-09-26 06:30:15-05	2.88
2016-09-26 06:45:10-05	2.87
2016-09-26 07:00:05-05	2.86
2016-09-26 07:15:14-05	2.82
2016-09-26 07:30:09-05	2.82
2016-09-26 07:45:04-05	2.79
2016-09-26 08:00:14-05	2.77
2016-09-26 08:15:09-05	2.75
2016-09-26 08:30:04-05	2.75
2016-09-26 08:45:14-05	2.71
2016-09-26 09:00:09-05	2.72
2016-09-26 09:15:04-05	2.7
2016-09-26 09:30:14-05	2.71
2016-09-26 09:45:08-05	2.71
2016-09-26 10:00:03-05	2.73
2016-09-26 10:15:12-05	2.75
2016-09-26 10:30:08-05	2.77
2016-09-26 10:45:02-05	2.74
2016-09-26 11:00:12-05	2.72
2016-09-26 11:15:07-05	2.71
2016-09-26 11:30:02-05	2.7
2016-09-26 11:45:12-05	2.66
2016-09-26 12:00:07-05	2.66
2016-09-26 12:15:03-05	2.64
2016-09-26 12:30:13-05	2.65
2016-09-26 12:45:08-05	2.61
2016-09-26 13:00:03-05	2.6
2016-09-26 13:15:13-05	2.59
2016-09-26 13:30:08-05	2.56
2016-09-26 13:45:03-05	2.55
2016-09-26 14:00:13-05	2.55
2016-09-26 14:15:08-05	2.54
2016-09-26 14:30:04-05	2.52
2016-09-26 14:45:14-05	2.54
2016-09-26 15:00:09-05	2.52
2016-09-26 15:15:04-05	2.5
2016-09-26 15:30:14-05	2.5
2016-09-26 15:45:09-05	2.48
2016-09-26 16:00:04-05	2.47
2016-09-26 16:15:14-05	2.44
2016-09-26 16:30:08-05	2.46
2016-09-26 16:45:03-05	2.43
2016-09-26 17:00:13-05	2.43
2016-09-26 17:15:08-05	2.42
2016-09-26 17:30:03-05	2.4
2016-09-26 17:45:14-05	2.39
2016-09-26 18:00:09-05	2.38
2016-09-26 18:15:04-05	2.39
2016-09-26 18:30:00-05	2.39
2016-09-26 18:45:10-05	2.37
2016-09-26 19:00:05-05	2.38
2016-09-26 19:15:00-05	2.36
2016-09-26 19:30:10-05	2.35
2016-09-26 19:45:05-05	2.35
2016-09-26 20:00:00-05	2.31
2016-09-26 20:15:10-05	2.31
2016-09-26 20:30:05-05	2.32
2016-09-26 20:45:15-05	2.3
2016-09-26 21:00:09-05	2.28
2016-09-26 21:15:04-05	2.29
2016-09-26 21:30:14-05	2.32
2016-09-26 21:45:08-05	2.29
2016-09-26 22:00:03-05	2.28
2016-09-26 22:15:13-05	2.29
2016-09-26 22:30:08-05	2.29
2016-09-26 22:45:04-05	2.29
2016-09-26 23:00:13-05	2.28
2016-09-26 23:15:09-05	2.27
2016-09-26 23:30:04-05	2.25
2016-09-26 23:45:11-05	2.26
2016-09-27 00:00:07-05	2.23
2016-09-27 00:15:02-05	2.19
2016-09-27 00:30:12-05	2.2
2016-09-27 00:45:07-05	2.22
2016-09-27 01:00:02-05	2.2
2016-09-27 01:15:12-05	2.23
2016-09-27 01:30:07-05	2.24
2016-09-27 01:45:01-05	2.21
2016-09-27 02:00:12-05	2.16
2016-09-27 02:15:07-05	2.13
2016-09-27 02:30:02-05	2.13
2016-09-27 02:45:12-05	2.14
2016-09-27 03:00:07-05	2.12
2016-09-27 03:15:02-05	2.13
2016-09-27 03:30:12-05	2.12
2016-09-27 03:45:08-05	2.13
2016-09-27 04:00:03-05	2.14
2016-09-27 04:15:13-05	2.12
2016-09-27 04:30:08-05	2.11
2016-09-27 04:45:03-05	2.11
2016-09-27 05:00:13-05	2.11
2016-09-27 05:15:08-05	2.11
2016-09-27 05:30:05-05	2.09
2016-09-27 05:45:00-05	2.09
2016-09-27 06:00:11-05	2.07
2016-09-27 06:15:07-05	2.06
2016-09-27 06:30:01-05	2.05
2016-09-27 06:45:11-05	2.07
2016-09-27 07:00:03-05	2.05
2016-09-27 07:15:13-05	2.04
2016-09-27 07:30:08-05	2.02
2016-09-27 07:45:03-05	2.01
2016-09-27 08:00:13-05	1.97
2016-09-27 08:15:08-05	1.97
2016-09-27 08:30:03-05	1.96
2016-09-27 08:45:14-05	1.95
2016-09-27 09:00:09-05	1.95
2016-09-27 09:15:04-05	1.96
2016-09-27 09:30:15-05	1.97
2016-09-27 09:45:10-05	1.96
2016-09-27 10:00:05-05	1.99
2016-09-27 10:15:15-05	2.02
2016-09-27 10:30:09-05	2.03
2016-09-27 10:45:04-05	2.01
2016-09-27 11:00:14-05	2.03
2016-09-27 11:15:09-05	2.02
2016-09-27 11:30:05-05	2.02
2016-09-27 11:45:00-05	2.02
2016-09-27 12:00:10-05	2.0
2016-09-27 12:15:06-05	1.99
2016-09-27 12:30:00-05	1.96
2016-09-27 12:45:11-05	1.97
2016-09-27 13:00:05-05	1.96
2016-09-27 13:15:01-05	1.94
2016-09-27 13:30:11-05	1.92
2016-09-27 13:45:06-05	1.91
2016-09-27 14:00:00-05	1.91
2016-09-27 14:15:11-05	1.9
2016-09-27 14:30:05-05	1.89
2016-09-27 14:45:01-05	1.88
2016-09-27 15:00:11-05	1.89
2016-09-27 15:15:06-05	1.86
2016-09-27 15:30:01-05	1.85
2016-09-27 15:45:10-05	1.86
2016-09-27 16:00:05-05	1.85
2016-09-27 16:15:00-05	1.85
2016-09-27 16:30:11-05	1.82
2016-09-27 16:45:06-05	1.83
2016-09-27 17:00:01-05	1.81
2016-09-27 17:15:11-05	1.8
2016-09-27 17:30:06-05	1.8
2016-09-27 17:45:01-05	1.81
2016-09-27 18:00:12-05	1.79
2016-09-27 18:15:06-05	1.78
2016-09-27 18:30:01-05	1.78
2016-09-27 18:45:11-05	1.79
2016-09-27 19:00:06-05	1.76
2016-09-27 19:15:01-05	1.79
2016-09-27 19:30:11-05	1.8
2016-09-27 19:45:06-05	1.78
2016-09-27 20:00:01-05	1.71
2016-09-27 20:15:11-05	1.75
2016-09-27 20:30:07-05	1.73
2016-09-27 20:45:02-05	1.73
2016-09-27 21:00:12-05	1.73
2016-09-27 21:15:07-05	1.75
2016-09-27 21:30:02-05	1.74
2016-09-27 21:45:12-05	1.75
2016-09-27 22:00:06-05	1.76
2016-09-27 22:15:02-05	1.77
2016-09-27 22:30:12-05	1.78
2016-09-27 22:45:07-05	1.78
2016-09-27 23:00:02-05	1.77
2016-09-27 23:15:12-05	1.76
2016-09-27 23:30:07-05	1.75
2016-09-27 23:45:01-05	1.74
2016-09-28 00:00:12-05	1.76
2016-09-28 00:15:07-05	1.76
2016-09-28 00:30:02-05	1.75
2016-09-28 00:45:12-05	1.74
2016-09-28 01:00:07-05	1.74
2016-09-28 01:15:01-05	1.74
2016-09-28 01:30:12-05	1.74
2016-09-28 01:45:07-05	1.74
2016-09-28 02:00:02-05	1.74
2016-09-28 02:15:12-05	1.73
2016-09-28 02:30:07-05	1.73
2016-09-28 02:45:02-05	1.72
2016-09-28 03:00:12-05	1.7
2016-09-28 03:15:07-05	1.7
2016-09-28 03:30:02-05	1.68
2016-09-28 03:45:12-05	1.69
2016-09-28 04:00:06-05	1.69
2016-09-28 04:15:01-05	1.65
2016-09-28 04:30:11-05	1.68
2016-09-28 04:45:07-05	1.68
2016-09-28 05:00:01-05	1.68
2016-09-28 05:15:12-05	1.67
2016-09-28 05:30:06-05	1.68
2016-09-28 05:45:01-05	1.69
2016-09-28 06:00:11-05	1.7
2016-09-28 06:15:06-05	1.67
2016-09-28 06:30:01-05	1.68
2016-09-28 06:45:11-05	1.68
2016-09-28 07:00:06-05	1.68
2016-09-28 07:15:01-05	1.66
2016-09-28 07:30:11-05	1.65
2016-09-28 07:45:06-05	1.64
2016-09-28 08:00:01-05	1.66
2016-09-28 08:15:11-05	1.65
2016-09-28 08:30:06-05	1.66
2016-09-28 08:45:02-05	1.65
2016-09-28 09:00:13-05	1.65
2016-09-28 09:15:08-05	1.65
2016-09-28 09:30:03-05	1.64
2016-09-28 09:45:13-05	1.62
2016-09-28 10:00:08-05	1.63
2016-09-28 10:15:02-05	1.61
2016-09-28 10:30:13-05	1.62
2016-09-28 10:45:07-05	1.61
2016-09-28 11:00:03-05	1.6
2016-09-28 11:15:12-05	1.6
2016-09-28 11:30:09-05	1.6
2016-09-28 11:45:04-05	1.6
2016-09-28 12:00:15-05	1.59
2016-09-28 12:15:10-05	1.59
2016-09-28 12:30:02-05	1.58
2016-09-28 12:45:12-05	1.58
2016-09-28 13:00:07-05	1.55
2016-09-28 13:15:03-05	1.58
2016-09-28 13:30:14-05	1.58
2016-09-28 13:45:09-05	1.57
2016-09-28 14:00:04-05	1.59
2016-09-28 14:15:14-05	1.56
2016-09-28 14:30:08-05	1.57
2016-09-28 14:45:03-05	1.56
2016-09-28 15:00:13-05	1.55
2016-09-28 15:15:08-05	1.57
2016-09-28 15:30:04-05	1.55
2016-09-28 15:45:15-05	1.54
2016-09-28 16:00:11-05	1.55
2016-09-28 16:15:06-05	1.55
2016-09-28 16:30:01-05	1.54
2016-09-28 16:45:11-05	1.54
2016-09-28 17:00:06-05	1.54
2016-09-28 17:15:00-05	1.53
2016-09-28 17:30:10-05	1.53
2016-09-28 17:45:05-05	1.53
2016-09-28 18:00:01-05	1.53
2016-09-28 18:15:11-05	1.51
2016-09-28 18:30:06-05	1.49
2016-09-28 18:45:00-05	1.48
2016-09-28 19:00:10-05	1.48
2016-09-28 19:15:05-05	1.47
2016-09-28 19:30:00-05	1.47
2016-09-28 19:45:10-05	1.48
2016-09-28 20:00:05-05	1.46
2016-09-28 20:15:00-05	1.48
2016-09-28 20:30:10-05	1.47
2016-09-28 20:45:04-05	1.46
2016-09-28 21:00:00-05	1.46
2016-09-28 21:15:10-05	1.48
2016-09-28 21:30:05-05	1.48
2016-09-28 21:45:01-05	1.47
2016-09-28 22:00:11-05	1.48
2016-09-28 22:15:06-05	1.48
2016-09-28 22:30:01-05	1.48
2016-09-28 22:45:11-05	1.49
2016-09-28 23:00:07-05	1.49
2016-09-28 23:15:02-05	1.47
2016-09-28 23:30:13-05	1.47
2016-09-28 23:45:07-05	1.47
2016-09-29 00:00:02-05	1.48
2016-09-29 00:15:12-05	1.47
2016-09-29 00:30:07-05	1.46
2016-09-29 00:45:02-05	1.46
2016-09-29 01:00:12-05	1.46
2016-09-29 01:15:07-05	1.46
2016-09-29 01:30:02-05	1.44
2016-09-29 01:45:12-05	1.45
2016-09-29 02:00:07-05	1.44
2016-09-29 02:15:02-05	1.44
2016-09-29 02:30:12-05	1.44
2016-09-29 02:45:07-05	1.44
2016-09-29 03:00:02-05	1.43
2016-09-29 03:15:12-05	1.43
2016-09-29 03:30:07-05	1.43
2016-09-29 03:45:02-05	1.44
2016-09-29 04:00:12-05	1.44
2016-09-29 04:15:08-05	1.43
2016-09-29 04:30:04-05	1.43
2016-09-29 04:45:14-05	1.42
2016-09-29 05:00:09-05	1.41
2016-09-29 05:15:03-05	1.42
2016-09-29 05:30:14-05	1.42
2016-09-29 05:45:09-05	1.43
2016-09-29 06:00:03-05	1.42
2016-09-29 06:15:13-05	1.42
2016-09-29 06:30:02-05	1.42
2016-09-29 06:45:12-05	1.42
2016-09-29 07:00:07-05	1.42
2016-09-29 07:15:04-05	1.42
2016-09-29 07:30:14-05	1.41
2016-09-29 07:45:09-05	1.4
2016-09-29 08:00:03-05	1.36
2016-09-29 08:15:14-05	1.34
2016-09-29 08:30:09-05	1.32
2016-09-29 08:45:04-05	1.3
2016-09-29 09:00:14-05	1.3
2016-09-29 09:15:09-05	1.31
2016-09-29 09:30:04-05	1.32
2016-09-29 09:45:14-05	1.31
2016-09-29 10:00:09-05	1.34
2016-09-29 10:15:04-05	1.36
2016-09-29 10:30:14-05	1.37
2016-09-29 10:45:09-05	1.39
2016-09-29 11:00:04-05	1.36
2016-09-29 11:15:14-05	1.39
2016-09-29 11:30:09-05	1.4
2016-09-29 11:45:05-05	1.41
2016-09-29 12:00:00-05	1.4
2016-09-29 12:15:10-05	1.41
2016-09-29 12:30:05-05	1.43
2016-09-29 12:45:00-05	1.41
2016-09-29 13:00:11-05	1.41
2016-09-29 13:15:06-05	1.4
2016-09-29 13:30:01-05	1.38
2016-09-29 13:45:11-05	1.37
2016-09-29 14:00:06-05	1.36
2016-09-29 14:15:01-05	1.35
2016-09-29 15:00:03-05	1.32
2016-09-29 16:00:01-05	1.29
2016-09-29 17:00:14-05	1.28
2016-09-29 18:00:12-05	1.24
2016-09-29 19:00:11-05	1.17
2016-09-29 20:00:09-05	1.21
2016-09-29 21:00:08-05	1.25
2016-09-29 22:00:06-05	1.29
2016-09-29 23:00:04-05	1.28
2016-09-30 00:00:04-05	1.29
2016-09-30 01:00:02-05	1.31
2016-09-30 02:00:00-05	1.3
2016-09-30 03:00:14-05	1.3
2016-09-30 04:00:13-05	1.3
2016-09-30 05:00:11-05	1.29
2016-09-30 06:00:09-05	1.3
2016-09-30 07:00:07-05	1.28
2016-09-30 08:00:06-05	1.24
2016-09-30 09:00:05-05	1.22
2016-09-30 10:00:03-05	1.24
2016-09-30 11:00:02-05	1.27
2016-09-30 12:00:00-05	1.26
2016-09-30 13:00:14-05	1.28
2016-09-30 14:00:12-05	1.28
2016-09-30 15:00:10-05	1.28
2016-09-30 16:00:08-05	1.27
2016-09-30 17:00:07-05	1.26
2016-09-30 18:00:05-05	1.25
2016-09-30 19:00:07-05	1.25
2016-09-30 20:00:04-05	1.24
2016-09-30 21:00:03-05	1.24
2016-09-30 22:00:01-05	1.27
2016-09-30 23:00:15-05	1.25
2016-10-01 00:00:13-05	1.25
2016-10-01 01:00:11-05	1.24
2016-10-01 02:00:14-05	1.24
2016-10-01 03:00:12-05	1.23
2016-10-01 04:00:11-05	1.25
2016-10-01 05:00:09-05	1.24
2016-10-01 06:00:07-05	1.23
2016-10-01 07:00:05-05	1.23
2016-10-01 08:00:03-05	1.24
2016-10-01 09:00:01-05	1.23
2016-10-01 10:00:15-05	1.22
2016-10-01 11:00:13-05	1.22
2016-10-01 12:00:11-05	1.23
2016-10-01 13:00:10-05	1.21
2016-10-01 14:00:09-05	1.21
2016-10-01 15:00:08-05	1.18
2016-10-01 16:00:06-05	1.19
2016-10-01 17:00:05-05	1.17
2016-10-01 18:00:02-05	1.17
2016-10-01 19:00:13-05	1.18
2016-10-01 20:00:11-05	1.17
2016-10-01 21:00:09-05	1.19
2016-10-01 22:00:07-05	1.19
2016-10-01 23:00:05-05	1.18
2016-10-02 00:00:05-05	1.18
2016-10-02 01:00:03-05	1.18
2016-10-02 02:00:01-05	1.16
2016-10-02 03:00:15-05	1.14
2016-10-02 04:00:07-05	1.13
2016-10-02 05:00:05-05	1.12
2016-10-02 06:00:03-05	1.13
2016-10-02 07:00:01-05	1.12
2016-10-02 08:00:14-05	1.11
2016-10-02 09:00:12-05	1.06
2016-10-02 10:00:10-05	1.1
2016-10-02 11:00:08-05	1.14
2016-10-02 12:00:06-05	1.15
2016-10-02 13:00:01-05	1.11
2016-10-02 14:00:14-05	1.08
2016-10-02 15:00:13-05	1.04
2016-10-02 16:00:11-05	0.99
2016-10-02 17:00:09-05	0.94
2016-10-02 18:00:08-05	0.92
2016-10-02 19:00:06-05	0.91
2016-10-02 20:00:04-05	0.98
2016-10-02 21:00:03-05	1.0
2016-10-02 22:00:02-05	1.03
2016-10-02 23:00:00-05	1.04
2016-10-03 00:00:14-05	1.02
2016-10-03 01:00:11-05	1.04
2016-10-03 02:00:09-05	1.04
2016-10-03 03:00:07-05	1.06
2016-10-03 04:00:05-05	1.04
2016-10-03 05:00:03-05	1.06
2016-10-03 06:00:02-05	1.08
2016-10-03 07:00:01-05	1.07
2016-10-03 08:00:14-05	1.07
2016-10-03 09:00:12-05	1.11
2016-10-03 10:00:10-05	1.1
2016-10-03 11:00:08-05	1.12
2016-10-03 12:00:07-05	1.11
2016-10-03 13:00:05-05	1.08
2016-10-03 14:00:03-05	1.04
2016-10-03 15:00:01-05	1.05
2016-10-03 16:00:00-05	1.05
2016-10-03 17:00:14-05	1.04
2016-10-03 18:00:12-05	1.05
2016-10-03 19:00:10-05	1.03
2016-10-03 20:00:08-05	1.04
2016-10-03 21:00:07-05	1.06
2016-10-03 22:00:05-05	1.07
2016-10-03 23:00:03-05	1.07
2016-10-04 00:00:05-05	1.07
2016-10-04 01:00:03-05	1.07
2016-10-04 02:00:01-05	1.07
2016-10-04 03:00:14-05	1.07
2016-10-04 04:00:12-05	1.07
2016-10-04 05:00:10-05	1.07
2016-10-04 06:00:08-05	1.07
2016-10-04 07:00:06-05	1.07
2016-10-04 08:00:05-05	1.08
2016-10-04 09:00:03-05	1.08
2016-10-04 10:00:01-05	1.1
2016-10-04 11:00:14-05	1.07
2016-10-04 12:00:12-05	1.04
2016-10-04 13:00:11-05	1.07
2016-10-04 14:00:09-05	1.04
2016-10-04 15:00:07-05	1.03
2016-10-04 16:00:06-05	1.03
2016-10-04 17:00:04-05	1.03
2016-10-04 18:00:02-05	1.02
2016-10-04 19:00:04-05	1.02
2016-10-04 20:00:03-05	1.02
2016-10-04 21:00:01-05	1.03
2016-10-04 22:00:15-05	1.03
2016-10-04 23:00:13-05	1.04
2016-10-05 00:00:11-05	1.04
2016-10-05 01:00:09-05	1.01
2016-10-05 02:00:07-05	1.03
2016-10-05 03:00:05-05	1.02
2016-10-05 04:00:03-05	1.04
2016-10-05 05:00:02-05	1.03
2016-10-05 06:00:12-05	1.04
2016-10-05 07:00:10-05	1.0
2016-10-05 08:00:10-05	1.04
2016-10-05 09:00:07-05	1.04
2016-10-05 10:00:05-05	1.01
2016-10-05 11:00:04-05	1.0
2016-10-05 12:00:03-05	1.04
2016-10-05 13:00:01-05	1.01
2016-10-05 14:00:15-05	0.95
2016-10-05 15:00:13-05	0.9
2016-10-05 16:00:11-05	0.9
2016-10-05 17:00:09-05	0.87
2016-10-05 18:00:07-05	0.88
2016-10-05 19:00:05-05	0.88
2016-10-05 20:00:03-05	0.9
2016-10-05 21:00:07-05	0.9
2016-10-05 22:00:05-05	0.93
2016-10-05 23:00:03-05	0.96
2016-10-06 00:00:01-05	0.98
2016-10-06 01:00:15-05	0.97
2016-10-06 02:00:13-05	0.97
2016-10-06 03:00:11-05	0.96
2016-10-06 04:00:10-05	0.97
2016-10-06 05:00:08-05	0.96
2016-10-06 06:00:08-05	0.97
2016-10-06 07:00:07-05	0.96
2016-10-06 08:00:05-05	0.96
2016-10-06 09:00:03-05	0.99
2016-10-06 10:00:01-05	1.0
2016-10-06 11:00:14-05	0.99
2016-10-06 12:00:13-05	1.0
2016-10-06 13:00:11-05	0.98
2016-10-06 14:00:08-05	0.98
2016-10-06 15:00:06-05	0.97
2016-10-06 16:00:05-05	0.95
2016-10-06 17:00:04-05	0.99
2016-10-06 18:00:02-05	0.99
2016-10-06 19:00:15-05	0.99
2016-10-06 20:00:14-05	1.0
2016-10-06 21:00:12-05	1.01
2016-10-06 22:00:10-05	1.0
2016-10-06 23:00:08-05	0.88
2016-10-07 00:00:07-05	0.92
2016-10-07 01:00:05-05	0.92
2016-10-07 02:00:03-05	0.92
2016-10-07 03:00:01-05	0.94
2016-10-07 04:00:14-05	0.95
2016-10-07 05:00:13-05	0.94
2016-10-07 06:00:11-05	0.95
2016-10-07 07:00:09-05	0.94
2016-10-07 08:00:07-05	0.94
2016-10-07 09:00:05-05	0.86
2016-10-07 10:00:03-05	0.87
2016-10-07 11:00:01-05	0.94
2016-10-07 12:00:15-05	0.95
2016-10-07 13:00:13-05	0.92
2016-10-07 14:00:11-05	0.87
2016-10-07 15:00:09-05	0.88
2016-10-07 16:00:07-05	0.83
2016-10-07 17:00:05-05	0.83
2016-10-07 18:00:04-05	0.84
2016-10-07 19:00:03-05	0.77
2016-10-07 20:00:01-05	0.78
2016-10-07 21:00:14-05	0.83
2016-10-07 22:00:13-05	0.84
2016-10-07 23:00:11-05	0.86
2016-10-08 00:00:10-05	0.85
2016-10-08 01:00:08-05	0.87
2016-10-08 02:00:07-05	0.86
2016-10-08 03:00:05-05	0.88
2016-10-08 04:00:04-05	0.87
2016-10-08 05:00:02-05	0.87
2016-10-08 06:00:00-05	0.87
2016-10-08 07:00:13-05	0.89
2016-10-08 08:00:11-05	0.89
2016-10-08 09:00:09-05	0.81
2016-10-08 10:00:07-05	0.9
2016-10-08 11:00:05-05	0.96
2016-10-08 11:15:04-05	0.95
2016-10-08 11:30:04-05	0.97
2016-10-08 11:45:03-05	0.95
2016-10-08 12:00:02-05	0.95
2016-10-08 12:15:01-05	0.94
2016-10-08 13:00:04-05	0.92
2016-10-08 13:15:03-05	0.91
2016-10-08 13:30:03-05	0.89
2016-10-08 13:45:02-05	0.9
2016-10-08 14:00:01-05	0.88
2016-10-08 14:15:00-05	0.88
2016-10-08 14:30:15-05	0.86
2016-10-08 14:45:14-05	0.86
2016-10-08 17:45:01-05	0.83
2016-10-08 18:00:00-05	0.81
2016-10-08 18:15:15-05	0.78
2016-10-08 18:30:14-05	0.73
2016-10-08 18:45:13-05	0.72
2016-10-08 19:00:12-05	0.73
2016-10-08 19:15:12-05	0.75
2016-10-08 19:30:11-05	0.76
2016-10-08 19:45:10-05	0.76
2016-10-08 20:00:09-05	0.78
2016-10-08 20:15:08-05	0.8
2016-10-08 20:30:08-05	0.81
2016-10-08 20:45:07-05	0.83
2016-10-08 21:00:06-05	0.81
2016-10-08 21:15:05-05	0.85
2016-10-08 21:30:05-05	0.83
2016-10-08 21:45:04-05	0.83
2016-10-08 22:00:03-05	0.83
2016-10-08 22:15:02-05	0.88
2016-10-08 22:30:01-05	0.91
2016-10-08 22:45:01-05	0.89
2016-10-08 23:00:00-05	0.87
2016-10-08 23:15:14-05	0.87
2016-10-08 23:30:14-05	0.87
2016-10-08 23:45:13-05	0.87
2016-10-09 00:00:12-05	0.86
2016-10-09 00:15:11-05	0.87
2016-10-09 00:30:10-05	0.87
2016-10-09 00:45:10-05	0.86
2016-10-09 01:00:09-05	0.87
2016-10-09 01:15:08-05	0.86
2016-10-09 01:30:07-05	0.87
2016-10-09 01:45:07-05	0.87
2016-10-09 02:00:06-05	0.87
2016-10-09 02:15:05-05	0.87
2016-10-09 02:30:04-05	0.87
2016-10-09 02:45:03-05	0.86
2016-10-09 03:00:03-05	0.86
2016-10-09 03:15:02-05	0.86
2016-10-09 03:30:01-05	0.87
2016-10-09 03:45:00-05	0.86
2016-10-09 04:00:15-05	0.85
2016-10-09 04:15:14-05	0.85
2016-10-09 04:30:13-05	0.84
2016-10-09 04:45:12-05	0.84
2016-10-09 05:00:12-05	0.83
2016-10-09 05:15:11-05	0.84
2016-10-09 05:30:10-05	0.85
2016-10-09 05:45:09-05	0.85
2016-10-09 06:00:08-05	0.85
2016-10-09 12:30:01-05	0.91
2016-10-09 12:45:01-05	0.9
2016-10-09 13:00:00-05	0.9
2016-10-09 13:15:14-05	0.88
2016-10-09 13:30:13-05	0.87
2016-10-09 13:45:13-05	0.87
2016-10-09 14:00:12-05	0.86
2016-10-09 14:15:11-05	0.84
2016-10-09 14:30:10-05	0.84
2016-10-09 14:45:10-05	0.83
2016-10-09 15:00:09-05	0.81
2016-10-09 15:15:08-05	0.8
2016-10-09 15:30:07-05	0.79
2016-10-09 15:45:07-05	0.78
2016-10-09 16:00:06-05	0.78
2016-10-09 16:15:05-05	0.78
2016-10-09 16:30:04-05	0.76
2016-10-09 16:45:04-05	0.74
2016-10-09 17:00:03-05	0.73
2016-10-09 17:15:02-05	0.75
2016-10-09 17:30:01-05	0.77
2016-10-09 17:45:01-05	0.77
2016-10-09 18:00:00-05	0.76
2016-10-09 18:15:14-05	0.75
2016-10-09 18:30:13-05	0.72
2016-10-09 18:45:13-05	0.72
2016-10-09 19:00:12-05	0.73
2016-10-09 19:15:11-05	0.74
2016-10-09 19:30:10-05	0.75
2016-10-09 19:45:09-05	0.76
2016-10-09 20:00:09-05	0.78
2016-10-09 20:15:08-05	0.81
2016-10-09 20:30:07-05	0.8
2016-10-09 20:45:06-05	0.8
2016-10-09 21:00:05-05	0.81
